send_offset,event_offset,id,delay,content
119.7828,119.4976,17861,0.2853,Log_17861
119.7860,119.3856,17848,0.4003,Log_17848
119.7897,119.2280,17830,0.5617,Log_17830
119.7973,119.4401,17858,0.3572,Log_17858
119.8025,119.4839,17859,0.3186,Log_17859
119.8075,118.8737,17774,0.9338,Log_17774
119.8312,119.3340,17842,0.4972,Log_17842
119.8426,118.8749,17775,0.9676,Log_17775
119.8444,119.4127,17851,0.4317,Log_17851
119.8450,119.5713,17869,0.2737,Log_17869
119.8451,119.5632,17867,0.2819,Log_17867
119.8684,119.6056,17872,0.2628,Log_17872
119.8828,119.0931,17811,0.7897,Log_17811
119.8963,119.2236,17829,0.6727,Log_17829
119.8971,119.5727,17870,0.3244,Log_17870
119.9065,119.8565,17911,0.0500,Log_17911
119.9093,119.1102,17812,0.7991,Log_17812
119.9196,118.8828,17778,1.0368,Log_17778
119.9372,118.0825,17682,1.8548,Log_17682
119.9428,119.7689,17894,0.1739,Log_17894
119.9648,119.8297,17906,0.1351,Log_17906
119.9747,119.5689,17868,0.4058,Log_17868
119.9755,119.7884,17899,0.1871,Log_17899
119.9875,119.7280,17888,0.2595,Log_17888
119.9884,119.7769,17895,0.2114,Log_17895
119.9896,119.2891,17837,0.7006,Log_17837
120.0175,119.7537,17891,0.2638,Log_17891
120.0320,119.3835,17847,0.6485,Log_17847
120.0357,119.9067,17922,0.1291,Log_17922
120.0387,119.3286,17841,0.7101,Log_17841
120.0648,119.8024,17904,0.2624,Log_17904
120.0777,119.8824,17919,0.1953,Log_17919
120.0795,119.8854,17920,0.1941,Log_17920
120.0942,119.5000,17862,0.5942,Log_17862
120.0964,119.7061,17884,0.3904,Log_17884
120.0997,119.8418,17909,0.2579,Log_17909
120.1002,119.6057,17873,0.4945,Log_17873
120.1016,119.8732,17916,0.2284,Log_17916
120.1042,120.0359,17941,0.0683,Log_17941
120.1071,119.8355,17907,0.2716,Log_17907
120.1111,119.8731,17915,0.2379,Log_17915
120.1134,119.8757,17918,0.2378,Log_17918
120.1253,119.7988,17901,0.3265,Log_17901
120.1307,116.8731,17522,3.2576,Log_17522
120.1338,119.8381,17908,0.2957,Log_17908
120.1348,119.7832,17896,0.3517,Log_17896
120.1416,117.6116,17621,2.5299,Log_17621
120.1435,119.7475,17889,0.3960,Log_17889
120.1492,119.4028,17850,0.7464,Log_17850
120.1602,119.9009,17921,0.2593,Log_17921
120.1635,120.0483,17942,0.1152,Log_17942
120.1852,119.6308,17874,0.5544,Log_17874
120.1883,119.4185,17855,0.7698,Log_17855
120.1904,119.3434,17844,0.8470,Log_17844
120.1910,119.7509,17890,0.4402,Log_17890
120.1921,120.1029,17948,0.0893,Log_17948
120.1943,120.0355,17940,0.1588,Log_17940
120.2015,118.9353,17785,1.2661,Log_17785
120.2028,119.0284,17799,1.1744,Log_17799
120.2033,119.8658,17914,0.3375,Log_17914
120.2078,119.7880,17898,0.4198,Log_17898
120.2113,119.6531,17879,0.5582,Log_17879
120.2166,119.9223,17924,0.2942,Log_17924
120.2375,119.9630,17929,0.2745,Log_17929
120.2484,119.8541,17910,0.3943,Log_17910
120.2638,119.7965,17900,0.4673,Log_17900
120.2655,119.9713,17931,0.2942,Log_17931
120.2704,120.1572,17956,0.1132,Log_17956
120.2766,119.5298,17864,0.7468,Log_17864
120.2776,120.1537,17955,0.1240,Log_17955
120.2896,120.0580,17944,0.2316,Log_17944
120.2955,119.5461,17866,0.7494,Log_17866
120.2992,120.0600,17945,0.2392,Log_17945
120.3019,119.7569,17892,0.5449,Log_17892
120.3081,120.2529,17972,0.0552,Log_17972
120.3157,119.0199,17798,1.2959,Log_17798
120.3160,119.9562,17928,0.3598,Log_17928
120.3214,120.2149,17967,0.1066,Log_17967
120.3220,120.0332,17938,0.2888,Log_17938
120.3338,119.6401,17876,0.6937,Log_17876
120.3347,119.9826,17935,0.3521,Log_17935
120.3463,119.9519,17927,0.3944,Log_17927
120.3544,119.6420,17877,0.7124,Log_17877
120.3549,118.7921,17763,1.5628,Log_17763
120.3576,119.9807,17933,0.3768,Log_17933
120.3592,120.1865,17962,0.1726,Log_17962
120.3611,120.2053,17965,0.1557,Log_17965
120.3631,119.7861,17897,0.5770,Log_17897
120.3634,119.8657,17913,0.4977,Log_17913
120.3784,117.7973,17646,2.5811,Log_17646
120.3918,119.7133,17886,0.6784,Log_17886
120.4294,119.7651,17893,0.6643,Log_17893
120.4408,120.2494,17970,0.1914,Log_17970
120.4425,120.0203,17936,0.4222,Log_17936
120.4435,120.1481,17954,0.2954,Log_17954
120.4454,119.2879,17836,1.1575,Log_17836
120.4602,118.6911,17751,1.7691,Log_17751
120.4727,120.1721,17957,0.3006,Log_17957
120.4732,119.8629,17912,0.6102,Log_17912
120.4767,120.1001,17947,0.3766,Log_17947
120.4776,119.9171,17923,0.5604,Log_17923
120.4785,120.3171,17980,0.1614,Log_17980
120.4853,120.0562,17943,0.4291,Log_17943
120.5027,120.4441,17999,0.0586,Log_17999
120.5185,120.0354,17939,0.4831,Log_17939
120.5228,119.8080,17905,0.7148,Log_17905
120.5267,119.0503,17805,1.4764,Log_17805
120.5610,120.4738,18004,0.0872,Log_18004
120.5662,120.2260,17968,0.3402,Log_17968
120.5674,120.1086,17949,0.4588,Log_17949
120.5772,120.2811,17976,0.2961,Log_17976
120.5788,120.4756,18005,0.1033,Log_18005
120.5844,120.2617,17974,0.3227,Log_17974
120.5855,119.4360,17857,1.1496,Log_17857
120.5885,120.4270,17996,0.1615,Log_17996
120.5913,120.4285,17997,0.1627,Log_17997
120.5974,119.6860,17882,0.9113,Log_17882
120.6009,119.9732,17932,0.6277,Log_17932
120.6036,118.8520,17771,1.7516,Log_17771
120.6245,120.4573,18002,0.1672,Log_18002
120.6284,119.0535,17806,1.5749,Log_17806
120.6314,120.3606,17986,0.2708,Log_17986
120.6361,120.4128,17995,0.2232,Log_17995
120.6567,120.2068,17966,0.4499,Log_17966
120.6582,119.8743,17917,0.7838,Log_17917
120.6673,120.2376,17969,0.4297,Log_17969
120.6816,120.3417,17983,0.3399,Log_17983
120.6859,120.3301,17982,0.3558,Log_17982
120.6918,120.4892,18008,0.2025,Log_18008
120.7019,120.1258,17952,0.5762,Log_17952
120.7073,120.1363,17953,0.5710,Log_17953
120.7096,120.5570,18018,0.1526,Log_18018
120.7169,120.4715,18003,0.2454,Log_18003
120.7396,120.5503,18016,0.1893,Log_18016
120.7410,120.4955,18010,0.2455,Log_18010
120.7512,120.4105,17994,0.3408,Log_17994
120.7683,120.1777,17959,0.5907,Log_17959
120.7780,120.6106,18026,0.1674,Log_18026
120.7826,120.6170,18027,0.1656,Log_18027
120.7863,120.3915,17989,0.3947,Log_17989
120.7887,120.2519,17971,0.5368,Log_17971
120.7920,120.3831,17988,0.4089,Log_17988
120.7936,120.6801,18032,0.1134,Log_18032
120.7949,120.3663,17987,0.4287,Log_17987
120.7971,120.5489,18014,0.2482,Log_18014
120.8002,120.2869,17977,0.5134,Log_17977
120.8148,120.4025,17992,0.4123,Log_17992
120.8316,120.4872,18007,0.3444,Log_18007
120.8317,120.1785,17960,0.6532,Log_17960
120.8333,120.1228,17951,0.7105,Log_17951
120.8373,120.5495,18015,0.2878,Log_18015
120.8567,120.8067,18045,0.0500,Log_18045
120.8591,119.9505,17926,0.9086,Log_17926
120.8787,120.8265,18051,0.0522,Log_18051
120.8908,120.7701,18039,0.1207,Log_18039
120.9229,120.7466,18036,0.1763,Log_18036
120.9242,120.4409,17998,0.4833,Log_17998
120.9366,119.9414,17925,0.9952,Log_17925
120.9505,120.3521,17985,0.5984,Log_17985
120.9553,120.5616,18019,0.3937,Log_18019
120.9780,120.8203,18050,0.1577,Log_18050
120.9873,120.7585,18037,0.2288,Log_18037
120.9886,120.7001,18034,0.2885,Log_18034
121.0025,120.5929,18023,0.4096,Log_18023
121.0069,120.7724,18040,0.2345,Log_18040
121.0130,120.6998,18033,0.3132,Log_18033
121.0130,120.3233,17981,0.6897,Log_17981
121.0261,120.8096,18046,0.2166,Log_18046
121.0283,120.0877,17946,0.9405,Log_17946
121.0315,119.9817,17934,1.0498,Log_17934
121.0315,120.2993,17978,0.7322,Log_17978
121.0338,120.5511,18017,0.4827,Log_18017
121.0469,120.9497,18067,0.0972,Log_18067
121.0495,120.8489,18055,0.2006,Log_18055
121.0547,120.1191,17950,0.9357,Log_17950
121.0688,120.4466,18001,0.6222,Log_18001
121.0856,121.0356,18081,0.0500,Log_18081
121.0911,120.8107,18048,0.2804,Log_18048
121.0988,120.4465,18000,0.6522,Log_18000
121.1036,119.1335,17815,1.9702,Log_17815
121.1087,120.8568,18056,0.2519,Log_18056
121.1124,120.1730,17958,0.9394,Log_17958
121.1198,120.8146,18049,0.3051,Log_18049
121.1216,120.9556,18069,0.1661,Log_18069
121.1343,120.6375,18031,0.4968,Log_18031
121.1399,120.9918,18074,0.1481,Log_18074
121.1399,120.9024,18061,0.2375,Log_18061
121.1425,120.7009,18035,0.4416,Log_18035
121.1509,120.9527,18068,0.1982,Log_18068
121.1521,120.9406,18065,0.2115,Log_18065
121.1599,120.7754,18041,0.3845,Log_18041
121.1620,120.5413,18013,0.6207,Log_18013
121.1828,120.6256,18029,0.5572,Log_18029
121.1972,121.1046,18091,0.0926,Log_18091
121.2031,121.0700,18085,0.1331,Log_18085
121.2176,120.2656,17975,0.9520,Log_17975
121.2201,120.7601,18038,0.4600,Log_18038
121.2251,120.5412,18012,0.6839,Log_18012
121.2415,120.7860,18042,0.4555,Log_18042
121.2489,120.3459,17984,0.9031,Log_17984
121.2540,120.5745,18021,0.6795,Log_18021
121.2572,120.8859,18058,0.3713,Log_18058
121.2777,120.7995,18044,0.4782,Log_18044
121.2815,120.9984,18076,0.2831,Log_18076
121.2855,120.9647,18071,0.3208,Log_18071
121.2878,121.1334,18094,0.1544,Log_18094
121.2905,120.9572,18070,0.3333,Log_18070
121.3036,120.7915,18043,0.5121,Log_18043
121.3041,120.3995,17991,0.9046,Log_17991
121.3060,120.1927,17963,1.1133,Log_17963
121.3074,121.2254,18108,0.0820,Log_18108
121.3152,120.9423,18066,0.3729,Log_18066
121.3161,120.6182,18028,0.6979,Log_18028
121.3279,121.0969,18089,0.2309,Log_18089
121.3330,120.1978,17964,1.1352,Log_17964
121.3376,120.6055,18025,0.7321,Log_18025
121.3399,120.9017,18060,0.4382,Log_18060
121.3416,121.1565,18096,0.1851,Log_18096
121.3560,121.2928,18124,0.0632,Log_18124
121.3610,121.1094,18092,0.2516,Log_18092
121.3635,121.2255,18109,0.1379,Log_18109
121.3680,121.1901,18102,0.1779,Log_18102
121.3709,121.0901,18087,0.2808,Log_18087
121.3779,121.0921,18088,0.2858,Log_18088
121.3977,121.2053,18106,0.1925,Log_18106
121.4013,120.8656,18057,0.5357,Log_18057
121.4037,121.0588,18083,0.3449,Log_18083
121.4063,121.3317,18132,0.0746,Log_18132
121.4168,121.1226,18093,0.2942,Log_18093
121.4172,120.9708,18072,0.4464,Log_18072
121.4201,121.2736,18119,0.1465,Log_18119
121.4230,121.0168,18079,0.4061,Log_18079
121.4292,120.8470,18054,0.5822,Log_18054
121.4303,121.1609,18097,0.2695,Log_18097
121.4342,119.7990,17902,1.6352,Log_17902
121.4444,120.5853,18022,0.8591,Log_18022
121.4457,121.0233,18080,0.4224,Log_18080
121.4496,121.1950,18105,0.2546,Log_18105
121.4546,119.6376,17875,1.8169,Log_17875
121.4656,121.3815,18136,0.0840,Log_18136
121.4827,121.1811,18101,0.3016,Log_18101
121.4836,120.4758,18006,1.0078,Log_18006
121.4837,121.3016,18128,0.1821,Log_18128
121.4872,121.1484,18095,0.3388,Log_18095
121.4911,121.3016,18127,0.1894,Log_18127
121.4927,121.4225,18145,0.0702,Log_18145
121.4943,121.0134,18078,0.4809,Log_18078
121.5028,121.2486,18116,0.2542,Log_18116
121.5041,118.5928,17737,2.9113,Log_17737
121.5047,120.9091,18062,0.5956,Log_18062
121.5154,121.0363,18082,0.4792,Log_18082
121.5251,121.2306,18110,0.2945,Log_18110
121.5265,121.1933,18104,0.3332,Log_18104
121.5274,121.2186,18107,0.3089,Log_18107
121.5284,120.0241,17937,1.5043,Log_17937
121.5380,120.8356,18053,0.7024,Log_18053
121.5427,121.0119,18077,0.5309,Log_18077
121.5472,121.4107,18143,0.1365,Log_18143
121.5501,120.9962,18075,0.5539,Log_18075
121.5546,121.2311,18111,0.3235,Log_18111
121.6095,121.2858,18122,0.3238,Log_18122
121.6097,120.3940,17990,1.2157,Log_17990
121.6272,120.6334,18030,0.9938,Log_18030
121.6327,121.3252,18131,0.3075,Log_18131
121.6397,121.0633,18084,0.5764,Log_18084
121.6429,121.1926,18103,0.4504,Log_18103
121.6488,121.5197,18157,0.1291,Log_18157
121.6541,121.2773,18120,0.3768,Log_18120
121.6850,121.5333,18159,0.1517,Log_18159
121.7194,118.5139,17724,3.2055,Log_17724
121.7199,120.1850,17961,1.5350,Log_17961
121.7278,121.4944,18153,0.2334,Log_18153
121.7348,121.1648,18099,0.5700,Log_18099
121.7378,121.0875,18086,0.6503,Log_18086
121.7412,121.2946,18126,0.4466,Log_18126
121.7628,121.4548,18151,0.3080,Log_18151
121.7644,121.2418,18115,0.5226,Log_18115
121.7743,121.4102,18142,0.3642,Log_18142
121.7749,121.3936,18139,0.3813,Log_18139
121.7808,121.3720,18134,0.4088,Log_18134
121.7927,121.6176,18167,0.1751,Log_18167
121.7997,121.1632,18098,0.6364,Log_18098
121.8014,121.4490,18150,0.3524,Log_18150
121.8024,121.6806,18181,0.1217,Log_18181
121.8135,121.5460,18161,0.2675,Log_18161
121.8135,121.5789,18164,0.2346,Log_18164
121.8185,121.6505,18175,0.1680,Log_18175
121.8334,121.6954,18184,0.1379,Log_18184
121.8396,121.6306,18170,0.2090,Log_18170
121.8543,121.7398,18195,0.1145,Log_18195
121.8580,121.7193,18190,0.1387,Log_18190
121.8588,121.2349,18113,0.6239,Log_18113
121.8638,121.7041,18187,0.1596,Log_18187
121.8668,120.8974,18059,0.9694,Log_18059
121.8715,120.4934,18009,1.3781,Log_18009
121.8743,121.7084,18188,0.1658,Log_18188
121.8887,121.4227,18146,0.4660,Log_18146
121.8910,121.7373,18194,0.1537,Log_18194
121.8946,121.3638,18133,0.5309,Log_18133
121.8998,121.2383,18114,0.6615,Log_18114
121.9010,121.5036,18155,0.3974,Log_18155
121.9246,121.8272,18209,0.0974,Log_18209
121.9384,121.7087,18189,0.2297,Log_18189
121.9499,121.6240,18169,0.3259,Log_18169
121.9581,121.6939,18182,0.2642,Log_18182
121.9619,121.8482,18215,0.1138,Log_18215
121.9923,121.8190,18206,0.1734,Log_18206
121.9940,121.2864,18123,0.7076,Log_18123
122.0077,121.8745,18220,0.1333,Log_18220
122.0236,121.8117,18204,0.2119,Log_18204
122.0244,121.8944,18225,0.1300,Log_18225
122.0296,121.3166,18129,0.7131,Log_18129
122.0392,121.6705,18178,0.3687,Log_18178
122.0437,121.5706,18163,0.4731,Log_18163
122.0573,122.0073,18251,0.0500,Log_18251
122.0651,121.8313,18210,0.2339,Log_18210
122.0654,121.8265,18208,0.2389,Log_18208
122.0681,121.4484,18148,0.6197,Log_18148
122.0732,121.7567,18197,0.3164,Log_18197
122.0755,121.7793,18200,0.2962,Log_18200
122.0777,120.8302,18052,1.2475,Log_18052
122.0820,121.7696,18199,0.3124,Log_18199
122.0885,121.5668,18162,0.5217,Log_18162
122.0925,121.2944,18125,0.7980,Log_18125
122.0969,121.6951,18183,0.4017,Log_18183
122.1020,121.2330,18112,0.8689,Log_18112
122.1020,119.7248,17887,2.3772,Log_17887
122.1051,119.9686,17930,2.1365,Log_17930
122.1152,121.9928,18248,0.1224,Log_18248
122.1172,121.1793,18100,0.9379,Log_18100
122.1245,122.0358,18259,0.0887,Log_18259
122.1255,121.9812,18244,0.1443,Log_18244
122.1267,121.7322,18192,0.3945,Log_18192
122.1278,121.8961,18226,0.2318,Log_18226
122.1373,121.4486,18149,0.6887,Log_18149
122.1376,120.9311,18063,1.2065,Log_18063
122.1412,121.6677,18177,0.4735,Log_18177
122.1417,121.4203,18144,0.7214,Log_18144
122.1419,122.0252,18255,0.1167,Log_18255
122.1493,121.6028,18166,0.5465,Log_18166
122.1508,121.6499,18173,0.5009,Log_18173
122.1513,121.8788,18221,0.2726,Log_18221
122.1524,121.9956,18249,0.1568,Log_18249
122.1546,121.7471,18196,0.4074,Log_18196
122.1594,122.1094,18269,0.0500,Log_18269
122.1622,121.8691,18219,0.2931,Log_18219
122.1625,120.9714,18073,1.1911,Log_18073
122.1732,121.9624,18240,0.2108,Log_18240
122.1806,121.5346,18160,0.6460,Log_18160
122.1858,121.7237,18191,0.4621,Log_18191
122.1859,121.7849,18201,0.4010,Log_18201
122.1946,122.1043,18268,0.0903,Log_18268
122.1985,121.6959,18185,0.5027,Log_18185
122.2173,122.1661,18279,0.0512,Log_18279
122.2249,121.9689,18241,0.2560,Log_18241
122.2263,121.0990,18090,1.1273,Log_18090
122.2376,121.8427,18211,0.3949,Log_18211
122.2392,121.9377,18234,0.3014,Log_18234
122.2482,121.9835,18245,0.2647,Log_18245
122.2595,122.1665,18280,0.0929,Log_18280
122.2657,121.6706,18179,0.5951,Log_18179
122.2829,122.2084,18286,0.0745,Log_18286
122.2833,121.3241,18130,0.9592,Log_18130
122.2943,122.0146,18253,0.2797,Log_18253
122.3005,121.5081,18156,0.7924,Log_18156
122.3063,121.8654,18218,0.4409,Log_18218
122.3142,121.9197,18231,0.3945,Log_18231
122.3142,118.4770,17716,3.8373,Log_17716
122.3160,121.4786,18152,0.8374,Log_18152
122.3169,122.2024,18283,0.1145,Log_18283
122.3172,121.8574,18216,0.4598,Log_18216
122.3231,122.0158,18254,0.3073,Log_18254
122.3331,121.9068,18228,0.4263,Log_18228
122.3343,121.8084,18203,0.5259,Log_18203
122.3483,122.0632,18263,0.2851,Log_18263
122.3526,122.2515,18293,0.1011,Log_18293
122.3528,122.0422,18260,0.3106,Log_18260
122.3625,121.8229,18207,0.5396,Log_18207
122.3667,121.6647,18176,0.7020,Log_18176
122.3687,121.9472,18236,0.4215,Log_18236
122.3704,121.9788,18243,0.3916,Log_18243
122.3739,121.9838,18246,0.3901,Log_18246
122.3744,122.0489,18261,0.3255,Log_18261
122.3769,121.8031,18202,0.5738,Log_18202
122.3858,121.2727,18118,1.1131,Log_18118
122.3869,121.9078,18229,0.4791,Log_18229
122.3910,122.1251,18272,0.2659,Log_18272
122.3977,122.0327,18256,0.3649,Log_18256
122.3983,122.2561,18294,0.1422,Log_18294
122.3998,121.6181,18168,0.7817,Log_18168
122.4001,122.1883,18282,0.2117,Log_18282
122.4215,121.4304,18147,0.9912,Log_18147
122.4273,121.9411,18235,0.4861,Log_18235
122.4436,122.2030,18284,0.2405,Log_18284
122.4487,121.9238,18232,0.5249,Log_18232
122.4599,122.3111,18308,0.1487,Log_18308
122.4636,122.1367,18276,0.3270,Log_18276
122.4650,122.3098,18307,0.1552,Log_18307
122.4702,122.1232,18271,0.3469,Log_18271
122.4831,120.4093,17993,2.0738,Log_17993
122.4860,122.3548,18318,0.1312,Log_18318
122.4880,121.7685,18198,0.7195,Log_18198
122.4891,120.3017,17979,2.1874,Log_17979
122.4912,122.3365,18312,0.1546,Log_18312
122.4958,122.1576,18277,0.3381,Log_18277
122.5103,121.4054,18140,1.1049,Log_18140
122.5241,122.2494,18292,0.2746,Log_18292
122.5267,121.8997,18227,0.6270,Log_18227
122.5284,121.9126,18230,0.6158,Log_18230
122.5288,122.3067,18306,0.2221,Log_18306
122.5292,122.3522,18317,0.1770,Log_18317
122.5313,122.3489,18314,0.1824,Log_18314
122.5329,122.3972,18329,0.1357,Log_18329
122.5405,120.4998,18011,2.0407,Log_18011
122.5418,122.0329,18257,0.5089,Log_18257
122.5478,121.3905,18138,1.1573,Log_18138
122.5508,121.5025,18154,1.0483,Log_18154
122.5646,121.6368,18171,0.9278,Log_18171
122.5648,122.2286,18288,0.3362,Log_18288
122.5865,122.2910,18300,0.2955,Log_18300
122.6027,121.7358,18193,0.8669,Log_18193
122.6079,122.0333,18258,0.5745,Log_18258
122.6288,122.2456,18291,0.3832,Log_18291
122.6301,122.2993,18303,0.3308,Log_18303
122.6340,121.9509,18237,0.6831,Log_18237
122.6394,122.0605,18262,0.5789,Log_18262
122.6458,122.0011,18250,0.6447,Log_18250
122.6463,122.4436,18335,0.2027,Log_18335
122.6491,122.5013,18348,0.1478,Log_18348
122.6537,122.2731,18297,0.3806,Log_18297
122.6635,122.4500,18338,0.2135,Log_18338
122.6646,122.4956,18346,0.1690,Log_18346
122.6691,121.4078,18141,1.2613,Log_18141
122.6713,121.2648,18117,1.4065,Log_18117
122.6865,122.3292,18311,0.3573,Log_18311
122.6869,122.3285,18310,0.3585,Log_18310
122.6893,122.1769,18281,0.5123,Log_18281
122.6982,121.9260,18233,0.7721,Log_18233
122.7063,121.8179,18205,0.8883,Log_18205
122.7098,122.2915,18301,0.4183,Log_18301
122.7244,121.2848,18121,1.4396,Log_18121
122.7248,122.2739,18298,0.4509,Log_18298
122.7249,122.5452,18353,0.1797,Log_18353
122.7256,122.4690,18341,0.2566,Log_18341
122.7286,122.4749,18343,0.2537,Log_18343
122.7322,122.3497,18316,0.3825,Log_18316
122.7357,121.6500,18174,1.0856,Log_18174
122.7444,122.3932,18327,0.3512,Log_18327
122.7455,121.9512,18238,0.7943,Log_18238
122.7467,122.5247,18351,0.2219,Log_18351
122.7596,122.3777,18322,0.3819,Log_18322
122.7619,122.6047,18361,0.1572,Log_18361
122.7633,121.9915,18247,0.7718,Log_18247
122.7657,122.4409,18334,0.3248,Log_18334
122.7712,121.8473,18212,0.9240,Log_18212
122.7764,122.1350,18275,0.6414,Log_18275
122.7786,121.6382,18172,1.1404,Log_18172
122.7851,122.2574,18295,0.5278,Log_18295
122.7863,122.6305,18365,0.1558,Log_18365
122.7928,122.4343,18333,0.3585,Log_18333
122.8112,122.5742,18358,0.2371,Log_18358
122.8191,122.1622,18278,0.6569,Log_18278
122.8213,122.6253,18364,0.1960,Log_18364
122.8321,122.7092,18378,0.1229,Log_18378
122.8495,122.2108,18287,0.6387,Log_18287
122.8598,122.5543,18355,0.3055,Log_18355
122.8605,122.7177,18381,0.1428,Log_18381
122.8624,122.4263,18332,0.4361,Log_18332
122.8671,122.5513,18354,0.3157,Log_18354
122.8721,122.7100,18379,0.1620,Log_18379
122.8748,122.3591,18319,0.5156,Log_18319
122.8778,122.7113,18380,0.1665,Log_18380
122.8865,122.4694,18342,0.4170,Log_18342
122.8894,122.0867,18266,0.8026,Log_18266
122.9001,122.1348,18274,0.7654,Log_18274
122.9061,122.6707,18368,0.2354,Log_18368
122.9071,122.6115,18362,0.2956,Log_18362
122.9084,122.5246,18350,0.3837,Log_18350
122.9201,122.8181,18400,0.1020,Log_18400
122.9268,122.7029,18374,0.2240,Log_18374
122.9297,122.2778,18299,0.6520,Log_18299
122.9298,122.4902,18344,0.4397,Log_18344
122.9382,122.4475,18337,0.4907,Log_18337
122.9411,122.7996,18393,0.1414,Log_18393
122.9419,122.8162,18398,0.1257,Log_18398
122.9551,122.4616,18339,0.4935,Log_18339
122.9561,122.5098,18349,0.4463,Log_18349
122.9610,122.0083,18252,0.9528,Log_18252
122.9657,122.8382,18404,0.1275,Log_18404
122.9745,120.9356,18064,2.0389,Log_18064
122.9767,122.8217,18401,0.1549,Log_18401
122.9885,122.7025,18373,0.2860,Log_18373
122.9892,122.3937,18328,0.5955,Log_18328
122.9931,122.7418,18384,0.2513,Log_18384
122.9967,122.7291,18382,0.2675,Log_18382
122.9971,122.1038,18267,0.8933,Log_18267
122.9996,122.1272,18273,0.8723,Log_18273
123.0064,122.8952,18415,0.1112,Log_18415
123.0073,122.8021,18394,0.2052,Log_18394
123.0089,122.2985,18302,0.7104,Log_18302
123.0152,122.8558,18407,0.1595,Log_18407
123.0199,122.3767,18321,0.6431,Log_18321
123.0226,122.8058,18395,0.2168,Log_18395
123.0249,122.5353,18352,0.4897,Log_18352
123.0282,122.7004,18372,0.3278,Log_18372
123.0284,122.3795,18323,0.6489,Log_18323
123.0343,122.7071,18377,0.3272,Log_18377
123.0347,122.8297,18402,0.2049,Log_18402
123.0412,122.3392,18313,0.7020,Log_18313
123.0434,122.3899,18325,0.6535,Log_18325
123.0438,122.7439,18385,0.2999,Log_18385
123.0457,122.7063,18375,0.3394,Log_18375
123.0492,122.9549,18426,0.0943,Log_18426
123.0512,122.7320,18383,0.3192,Log_18383
123.0530,122.4153,18331,0.6377,Log_18331
123.0592,122.8113,18396,0.2479,Log_18396
123.0733,122.8791,18410,0.1942,Log_18410
123.0778,122.7499,18386,0.3278,Log_18386
123.0811,122.4042,18330,0.6769,Log_18330
123.0864,122.9746,18429,0.1118,Log_18429
123.0919,121.7028,18186,1.3890,Log_18186
123.1082,122.5626,18357,0.5456,Log_18357
123.1128,121.8920,18224,1.2208,Log_18224
123.1267,122.9091,18421,0.2176,Log_18421
123.1322,122.2427,18290,0.8895,Log_18290
123.1347,122.8732,18409,0.2614,Log_18409
123.1376,122.9579,18428,0.1797,Log_18428
123.1384,122.0803,18265,1.0580,Log_18265
123.1395,122.3624,18320,0.7771,Log_18320
123.1436,122.8935,18414,0.2501,Log_18414
123.1440,123.0633,18445,0.0807,Log_18445
123.1510,121.8628,18217,1.2882,Log_18217
123.1575,122.8976,18417,0.2599,Log_18417
123.1597,122.8722,18408,0.2875,Log_18408
123.1811,122.8985,18418,0.2826,Log_18418
123.1870,122.5622,18356,0.6248,Log_18356
123.1934,122.2694,18296,0.9239,Log_18296
123.1972,122.3928,18326,0.8044,Log_18326
123.1986,122.8177,18399,0.3809,Log_18399
123.1994,122.7850,18389,0.4145,Log_18389
123.2024,122.9765,18430,0.2259,Log_18430
123.2095,122.9981,18434,0.2114,Log_18434
123.2262,122.3255,18309,0.9007,Log_18309
123.2272,122.6317,18366,0.5955,Log_18366
123.2277,122.9859,18432,0.2417,Log_18432
123.2336,123.0736,18448,0.1600,Log_18448
123.2382,123.1882,18476,0.0500,Log_18476
123.2413,123.0792,18449,0.1621,Log_18449
123.2495,122.2344,18289,1.0151,Log_18289
123.2577,123.0917,18453,0.1660,Log_18453
123.2603,122.2049,18285,1.0554,Log_18285
123.2636,123.1472,18463,0.1163,Log_18463
123.2664,121.8872,18223,1.3792,Log_18223
123.2778,123.0932,18454,0.1846,Log_18454
123.2789,122.6740,18369,0.6049,Log_18369
123.2792,122.9075,18420,0.3716,Log_18420
123.2795,122.4454,18336,0.8341,Log_18336
123.2806,123.1968,18479,0.0838,Log_18479
123.2815,123.0642,18447,0.2173,Log_18447
123.2953,122.8143,18397,0.4810,Log_18397
123.3024,122.4960,18347,0.8064,Log_18347
123.3025,121.5205,18158,1.7820,Log_18158
123.3087,122.7890,18391,0.5197,Log_18391
123.3397,122.3020,18304,1.0377,Log_18304
123.3463,123.0845,18451,0.2618,Log_18451
123.3478,123.2082,18481,0.1396,Log_18481
123.3529,123.1443,18462,0.2086,Log_18462
123.3597,123.0839,18450,0.2757,Log_18450
123.3750,123.0361,18440,0.3389,Log_18440
123.3882,123.1759,18472,0.2124,Log_18472
123.3903,123.1037,18457,0.2866,Log_18457
123.4134,122.8970,18416,0.5164,Log_18416
123.4179,123.3109,18505,0.1070,Log_18505
123.4192,122.6954,18370,0.7238,Log_18370
123.4320,123.2053,18480,0.2267,Log_18480
123.4365,123.3108,18504,0.1257,Log_18504
123.4391,122.9834,18431,0.4557,Log_18431
123.4470,123.3368,18511,0.1102,Log_18511
123.4674,122.8864,18413,0.5810,Log_18413
123.4685,121.3752,18135,2.0933,Log_18135
123.4721,123.2632,18493,0.2089,Log_18493
123.4748,123.1375,18460,0.3373,Log_18460
